onet_soc_code,noc_plus_title,noc_2021,noc2021_title,onet_weight,noc_weight,cum_weight,cutoff_weight
13-1023.00,12102: Procurement and purchasing agents and officers,12102,Procurement and purchasing agents and officers,1,0.6666666666666666,0.6666666666666666,0.3333333333333333
13-1021.00,12102: Procurement and purchasing agents and officers,12102,Procurement and purchasing agents and officers,0.5,0.3333333333333333,1,0.3333333333333333
13-1121.00,12103: Conference and event planners,12103,Conference and event planners,1,1,1,1
13-2081.00,12104: Employment insurance and revenue officers,12104,Employment insurance and revenue officers,0.5,0.375,0.375,0.125
23-1021.00,12104: Employment insurance and revenue officers,12104,Employment insurance and revenue officers,0.25,0.1875,0.5625,0.125
43-4061.00,12104: Employment insurance and revenue officers,12104,Employment insurance and revenue officers,0.25,0.1875,0.75,0.125
33-3051.00,12104: Employment insurance and revenue officers,12104,Employment insurance and revenue officers,0.16666666666666666,0.125,0.875,0.125
33-3051.04,12104: Employment insurance and revenue officers,12104,Employment insurance and revenue officers,0.16666666666666666,0.125,1,0.125
27-3092.00,"12110: Court reporters, medical transcriptionists and related occupations",12110,"Court reporters, medical transcriptionists and related occupations",1,0.6666666666666666,0.6666666666666666,0.3333333333333333
31-9094.00,"12110: Court reporters, medical transcriptionists and related occupations",12110,"Court reporters, medical transcriptionists and related occupations",0.5,0.3333333333333333,1,0.3333333333333333
43-4071.00,12111: Health information management occupations,12111,Health information management occupations,0.25,1,1,1
43-4071.00,12112: Records management technicians,12112,Records management technicians,0.25,1,1,1
19-4061.00,12113: Statistical officers and related research support occupations,12113,Statistical officers and related research support occupations,0.5,0.5,0.5,0.5
43-9111.00,12113: Statistical officers and related research support occupations,12113,Statistical officers and related research support occupations,0.5,0.5,1,0.5
43-3031.00,12200: Accounting technicians and bookkeepers,12200,Accounting technicians and bookkeepers,0.5,1,1,1
13-1031.00,12201: Insurance adjusters and claims examiners,12201,Insurance adjusters and claims examiners,1,0.5,0.5,0.5
13-1032.00,12201: Insurance adjusters and claims examiners,12201,Insurance adjusters and claims examiners,1,0.5,1,0.5
13-2053.00,12202: Insurance underwriters,12202,Insurance underwriters,1,1,1,1
13-2022.00,"12203: Assessors, business valuators and appraisers",12203,"Assessors, business valuators and appraisers",1,0.5,0.5,0.5
13-2023.00,"12203: Assessors, business valuators and appraisers",12203,"Assessors, business valuators and appraisers",1,0.5,1,0.5
13-2031.00,13100: Administrative officers,13100,Administrative officers,1,0.5,0.4409448818897638,0.2204724409448819
25-9044.00,13100: Administrative officers,13100,Administrative officers,0.5,0.25,0.6614173228346456,0.2204724409448819
43-6011.00,13100: Administrative officers,13100,Administrative officers,0.5,0.25,0.8818897637795275,0.2204724409448819
11-9141.00,13101: Property administrators,13101,Property administrators,0.5,0.5,0.5,0.5
41-9022.00,13101: Property administrators,13101,Property administrators,0.5,0.5,1,0.5
43-3051.00,13102: Payroll administrators,13102,Payroll administrators,1,1,1,1
43-6014.00,13110: Administrative assistants,13110,Administrative assistants,1,0.5714285714285714,0.5714285714285714,0.14285714285714285
11-3111.00,13110: Administrative assistants,13110,Administrative assistants,0.25,0.14285714285714285,0.7142857142857142,0.14285714285714285
11-3121.00,13110: Administrative assistants,13110,Administrative assistants,0.25,0.14285714285714285,0.8571428571428571,0.14285714285714285
11-3131.00,13110: Administrative assistants,13110,Administrative assistants,0.25,0.14285714285714285,1,0.14285714285714285
43-6012.00,13111: Legal administrative assistants,13111,Legal administrative assistants,1,1,1,1
43-6013.00,13112: Medical administrative assistants,13112,Medical administrative assistants,1,0.6666666666666666,0.6666666666666666,0.3333333333333333
31-9094.00,13112: Medical administrative assistants,13112,Medical administrative assistants,0.5,0.3333333333333333,1,0.3333333333333333
13-1199.04,"13200: Customs, ship and other brokers",13200,"Customs, ship and other brokers",0.25,0.25,0.25,0.25
13-1199.05,"13200: Customs, ship and other brokers",13200,"Customs, ship and other brokers",0.25,0.25,0.5,0.25
13-1199.06,"13200: Customs, ship and other brokers",13200,"Customs, ship and other brokers",0.25,0.25,0.75,0.25
13-1199.07,"13200: Customs, ship and other brokers",13200,"Customs, ship and other brokers",0.25,0.25,1,0.25
43-5031.00,13201: Production and transportation logistics coordinators,13201,Production and transportation logistics coordinators,0.5,0.3333333333333333,0.2847457627118644,0.09491525423728814
43-5061.00,13201: Production and transportation logistics coordinators,13201,Production and transportation logistics coordinators,0.5,0.3333333333333333,0.5694915254237288,0.09491525423728814
53-1041.00,13201: Production and transportation logistics coordinators,13201,Production and transportation logistics coordinators,0.16666666666666666,0.1111111111111111,0.6644067796610169,0.09491525423728814
53-1042.00,13201: Production and transportation logistics coordinators,13201,Production and transportation logistics coordinators,0.16666666666666666,0.1111111111111111,0.7593220338983051,0.09491525423728814
53-1042.01,13201: Production and transportation logistics coordinators,13201,Production and transportation logistics coordinators,0.16666666666666666,0.1111111111111111,0.8542372881355933,0.09491525423728814
43-9022.00,14100: General office support workers,14100,General office support workers,1,0.3333333333333333,0.2857142857142857,0.2857142857142857
43-9061.00,14100: General office support workers,14100,General office support workers,1,0.3333333333333333,0.5714285714285714,0.2857142857142857
43-9071.00,14100: General office support workers,14100,General office support workers,1,0.3333333333333333,0.8571428571428571,0.2857142857142857
43-2011.00,14101: Receptionists,14101,Receptionists,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
43-2021.00,14101: Receptionists,14101,Receptionists,1,0.3333333333333333,0.6666666666666666,0.3333333333333333
43-4171.00,14101: Receptionists,14101,Receptionists,1,0.3333333333333333,1,0.3333333333333333
43-4161.00,14102: Personnel clerks,14102,Personnel clerks,1,1,1,1
23-1012.00,14103: Court clerks and related court services occupations,14103,Court clerks and related court services occupations,1,0.6923076923076923,0.6206896551724138,0.27586206896551724
43-4031.00,14103: Court clerks and related court services occupations,14103,Court clerks and related court services occupations,0.4444444444444444,0.3076923076923077,0.896551724137931,0.27586206896551724
43-4111.00,14110: Survey interviewers and statistical clerks,14110,Survey interviewers and statistical clerks,1,0.5,0.4,0.4
43-5041.00,14110: Survey interviewers and statistical clerks,14110,Survey interviewers and statistical clerks,1,0.5,0.8,0.4
43-9021.00,14111: Data entry clerks,14111,Data entry clerks,1,1,1,1
43-9031.00,14112: Desktop publishing operators and related occupations,14112,Desktop publishing operators and related occupations,1,0.6666666666666666,0.6666666666666666,0.3333333333333333
51-5111.00,14112: Desktop publishing operators and related occupations,14112,Desktop publishing operators and related occupations,0.5,0.3333333333333333,1,0.3333333333333333
13-2082.00,14200: Accounting and related clerks,14200,Accounting and related clerks,1,0.5,0.5,0.25
43-3021.00,14200: Accounting and related clerks,14200,Accounting and related clerks,0.5,0.25,0.75,0.25
43-3031.00,14200: Accounting and related clerks,14200,Accounting and related clerks,0.5,0.25,1,0.25
43-4011.00,"14201: Banking, insurance and other financial clerks",14201,"Banking, insurance and other financial clerks",1,0.25,0.25,0.125
43-4041.00,"14201: Banking, insurance and other financial clerks",14201,"Banking, insurance and other financial clerks",1,0.25,0.5,0.125
43-9041.00,"14201: Banking, insurance and other financial clerks",14201,"Banking, insurance and other financial clerks",1,0.25,0.75,0.125
43-3021.00,"14201: Banking, insurance and other financial clerks",14201,"Banking, insurance and other financial clerks",0.5,0.125,0.875,0.125
43-4131.00,"14201: Banking, insurance and other financial clerks",14201,"Banking, insurance and other financial clerks",0.5,0.125,1,0.125
43-3011.00,14202: Collection clerks,14202,Collection clerks,1,1,1,1
43-4121.00,14300: Library assistants and clerks,14300,Library assistants and clerks,1,1,1,1
43-4021.00,"14301: Correspondence, publication and regulatory clerks",14301,"Correspondence, publication and regulatory clerks",1,0.5,0.42857142857142855,0.42857142857142855
43-9081.00,"14301: Correspondence, publication and regulatory clerks",14301,"Correspondence, publication and regulatory clerks",1,0.5,0.8571428571428571,0.42857142857142855
43-5071.00,14400: Shippers and receivers,14400,Shippers and receivers,0.5,1,1,1
41-2022.00,14401: Storekeepers and partspersons,14401,Storekeepers and partspersons,1,0.6666666666666666,0.6666666666666666,0.3333333333333333
53-7065.00,14401: Storekeepers and partspersons,14401,Storekeepers and partspersons,0.5,0.3333333333333333,1,0.3333333333333333
43-5061.00,14402: Production logistics workers,14402,Production logistics workers,0.5,1,1,1
43-3061.00,14403: Purchasing and inventory control workers,14403,Purchasing and inventory control workers,1,0.6666666666666666,0.6666666666666666,0.3333333333333333
43-5071.00,14403: Purchasing and inventory control workers,14403,Purchasing and inventory control workers,0.5,0.3333333333333333,1,0.3333333333333333
43-5031.00,14404: Dispatchers,14404,Dispatchers,0.5,1,0.8,0.8
43-5032.00,14405: Transportation route and crew schedulers,14405,Transportation route and crew schedulers,0.25,1,1,1
11-9041.00,20010: Engineering managers,20010,Engineering managers,0.5,0.5,0.5,0.5
11-9041.01,20010: Engineering managers,20010,Engineering managers,0.5,0.5,1,0.5
11-9121.00,20011: Architecture and science managers,20011,Architecture and science managers,1,0.2222222222222222,0.2222222222222222,0.1111111111111111
11-9121.01,20011: Architecture and science managers,20011,Architecture and science managers,1,0.2222222222222222,0.4444444444444444,0.1111111111111111
11-9121.02,20011: Architecture and science managers,20011,Architecture and science managers,1,0.2222222222222222,0.6666666666666666,0.1111111111111111
11-9041.00,20011: Architecture and science managers,20011,Architecture and science managers,0.5,0.1111111111111111,0.7777777777777777,0.1111111111111111
11-9041.01,20011: Architecture and science managers,20011,Architecture and science managers,0.5,0.1111111111111111,0.8888888888888888,0.1111111111111111
19-3051.00,20011: Architecture and science managers,20011,Architecture and science managers,0.5,0.1111111111111111,1,0.1111111111111111
11-3021.00,20012: Computer and information systems managers,20012,Computer and information systems managers,1,1,1,1
19-2011.00,21100: Physicists and astronomers,21100,Physicists and astronomers,1,0.39999999999999997,0.3529411764705882,0.1764705882352941
19-2012.00,21100: Physicists and astronomers,21100,Physicists and astronomers,1,0.39999999999999997,0.7058823529411764,0.1764705882352941
19-1021.00,21100: Physicists and astronomers,21100,Physicists and astronomers,0.5,0.19999999999999998,0.8823529411764706,0.1764705882352941
19-2031.00,21101: Chemists,21101,Chemists,1,0.6666666666666666,0.5454545454545455,0.27272727272727276
19-1021.00,21101: Chemists,21101,Chemists,0.5,0.3333333333333333,0.8181818181818183,0.27272727272727276
19-2042.00,21102: Geoscientists and oceanographers,21102,Geoscientists and oceanographers,1,0.5,0.5,0.5
19-2043.00,21102: Geoscientists and oceanographers,21102,Geoscientists and oceanographers,1,0.5,1,0.5
19-2021.00,21103: Meteorologists and climatologists,21103,Meteorologists and climatologists,0.3333333333333333,1,1,1
19-2032.00,21109: Other professional occupations in physical sciences,21109,Other professional occupations in physical sciences,1,0.5,0.4,0.4
19-2099.01,21109: Other professional occupations in physical sciences,21109,Other professional occupations in physical sciences,1,0.5,0.8,0.4
19-1011.00,21110: Biologists and related scientists,21110,Biologists and related scientists,1,0.10526315789473684,0.09473684210526316,0.04736842105263158
19-1023.00,21110: Biologists and related scientists,21110,Biologists and related scientists,1,0.10526315789473684,0.18947368421052632,0.04736842105263158
19-1029.01,21110: Biologists and related scientists,21110,Biologists and related scientists,1,0.10526315789473684,0.28421052631578947,0.04736842105263158
19-1029.02,21110: Biologists and related scientists,21110,Biologists and related scientists,1,0.10526315789473684,0.37894736842105264,0.04736842105263158
19-1029.03,21110: Biologists and related scientists,21110,Biologists and related scientists,1,0.10526315789473684,0.4736842105263158,0.04736842105263158
19-1029.04,21110: Biologists and related scientists,21110,Biologists and related scientists,1,0.10526315789473684,0.5684210526315789,0.04736842105263158
19-1012.00,21110: Biologists and related scientists,21110,Biologists and related scientists,0.5,0.05263157894736842,0.6157894736842106,0.04736842105263158
19-1013.00,21110: Biologists and related scientists,21110,Biologists and related scientists,0.5,0.05263157894736842,0.6631578947368422,0.04736842105263158
19-1022.00,21110: Biologists and related scientists,21110,Biologists and related scientists,0.5,0.05263157894736842,0.7105263157894737,0.04736842105263158
19-2041.00,21110: Biologists and related scientists,21110,Biologists and related scientists,0.5,0.05263157894736842,0.7578947368421053,0.04736842105263158
19-2041.01,21110: Biologists and related scientists,21110,Biologists and related scientists,0.5,0.05263157894736842,0.8052631578947369,0.04736842105263158
19-2041.02,21110: Biologists and related scientists,21110,Biologists and related scientists,0.5,0.05263157894736842,0.8526315789473684,0.04736842105263158
19-2041.03,21110: Biologists and related scientists,21110,Biologists and related scientists,0.5,0.05263157894736842,0.9,0.04736842105263158
19-1032.00,21111: Forestry professionals,21111,Forestry professionals,1,1,1,1
19-1031.00,"21112: Agricultural representatives, consultants and specialists",21112,"Agricultural representatives, consultants and specialists",1,0.3333333333333333,0.2857142857142857,0.2857142857142857
19-1031.02,"21112: Agricultural representatives, consultants and specialists",21112,"Agricultural representatives, consultants and specialists",1,0.3333333333333333,0.5714285714285714,0.2857142857142857
19-1031.03,"21112: Agricultural representatives, consultants and specialists",21112,"Agricultural representatives, consultants and specialists",1,0.3333333333333333,0.8571428571428571,0.2857142857142857
19-5012.00,21120: Public and environmental health and safety professionals,21120,Public and environmental health and safety professionals,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333
19-5011.00,21120: Public and environmental health and safety professionals,21120,Public and environmental health and safety professionals,0.25,0.3333333333333333,1,0.3333333333333333
17-1011.00,21200: Architects,21200,Architects,1,1,1,1
17-1012.00,21201: Landscape architects,21201,Landscape architects,1,1,1,1
19-3051.00,21202: Urban and land use planners,21202,Urban and land use planners,0.5,1,1,1
17-1022.00,21203: Land surveyors,21203,Land surveyors,1,0.5,0.5,0.5
17-1022.01,21203: Land surveyors,21203,Land surveyors,1,0.5,1,0.5
15-2011.00,"21210: Mathematicians, statisticians and actuaries",21210,"Mathematicians, statisticians and actuaries",1,0.16666666666666669,0.15789473684210528,0.15789473684210528
15-2021.00,"21210: Mathematicians, statisticians and actuaries",21210,"Mathematicians, statisticians and actuaries",1,0.16666666666666669,0.31578947368421056,0.15789473684210528
15-2031.00,"21210: Mathematicians, statisticians and actuaries",21210,"Mathematicians, statisticians and actuaries",1,0.16666666666666669,0.4736842105263158,0.15789473684210528
15-2041.00,"21210: Mathematicians, statisticians and actuaries",21210,"Mathematicians, statisticians and actuaries",1,0.16666666666666669,0.6315789473684211,0.15789473684210528
15-2041.01,"21210: Mathematicians, statisticians and actuaries",21210,"Mathematicians, statisticians and actuaries",1,0.16666666666666669,0.7894736842105264,0.15789473684210528
15-2099.01,"21210: Mathematicians, statisticians and actuaries",21210,"Mathematicians, statisticians and actuaries",1,0.16666666666666669,0.9473684210526316,0.15789473684210528
15-1221.00,21211: Data scientists,21211,Data scientists,0.5,0.15384615384615385,0.12658227848101264,0.06329113924050632
15-1242.00,21211: Data scientists,21211,Data scientists,0.5,0.15384615384615385,0.2531645569620253,0.06329113924050632
15-1243.00,21211: Data scientists,21211,Data scientists,0.5,0.15384615384615385,0.3797468354430379,0.06329113924050632
15-1243.01,21211: Data scientists,21211,Data scientists,0.5,0.15384615384615385,0.5063291139240506,0.06329113924050632
15-2051.01,21211: Data scientists,21211,Data scientists,0.5,0.15384615384615385,0.6329113924050632,0.06329113924050632
15-2051.02,21211: Data scientists,21211,Data scientists,0.5,0.15384615384615385,0.7594936708860758,0.06329113924050632
15-1252.00,21211: Data scientists,21211,Data scientists,0.25,0.07692307692307693,0.8227848101265821,0.06329113924050632
15-1211.00,21220: Cybersecurity specialists,21220,Cybersecurity specialists,0.2,0.3333333333333333,0.2857142857142857,0.2857142857142857
15-1211.01,21220: Cybersecurity specialists,21220,Cybersecurity specialists,0.2,0.3333333333333333,0.5714285714285714,0.2857142857142857
15-1212.00,21220: Cybersecurity specialists,21220,Cybersecurity specialists,0.2,0.3333333333333333,0.8571428571428571,0.2857142857142857
15-1211.00,21221: Business systems specialists,21221,Business systems specialists,0.2,0.3333333333333333,0.2857142857142857,0.2857142857142857
15-1211.01,21221: Business systems specialists,21221,Business systems specialists,0.2,0.3333333333333333,0.5714285714285714,0.2857142857142857
15-1212.00,21221: Business systems specialists,21221,Business systems specialists,0.2,0.3333333333333333,0.8571428571428571,0.2857142857142857
15-1211.00,21222: Information systems specialists,21222,Information systems specialists,0.2,0.3333333333333333,0.2857142857142857,0.2857142857142857
15-1211.01,21222: Information systems specialists,21222,Information systems specialists,0.2,0.3333333333333333,0.5714285714285714,0.2857142857142857
15-1212.00,21222: Information systems specialists,21222,Information systems specialists,0.2,0.3333333333333333,0.8571428571428571,0.2857142857142857
15-1242.00,21223: Database analysts and data administrators,21223,Database analysts and data administrators,0.5,0.2,0.2,0.2
15-1243.00,21223: Database analysts and data administrators,21223,Database analysts and data administrators,0.5,0.2,0.4,0.2
15-1243.01,21223: Database analysts and data administrators,21223,Database analysts and data administrators,0.5,0.2,0.6000000000000001,0.2
15-2051.01,21223: Database analysts and data administrators,21223,Database analysts and data administrators,0.5,0.2,0.8,0.2
15-2051.02,21223: Database analysts and data administrators,21223,Database analysts and data administrators,0.5,0.2,1,0.2
15-1251.00,21230: Computer systems developers and programmers,21230,Computer systems developers and programmers,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
15-1252.00,21230: Computer systems developers and programmers,21230,Computer systems developers and programmers,0.16666666666666666,0.3333333333333333,1,0.3333333333333333
15-1221.00,21231: Software engineers and designers,21231,Software engineers and designers,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333
15-1252.00,21231: Software engineers and designers,21231,Software engineers and designers,0.25,0.3333333333333333,1,0.3333333333333333
15-1251.00,21232: Software developers and programmers,21232,Software developers and programmers,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
15-1252.00,21232: Software developers and programmers,21232,Software developers and programmers,0.16666666666666666,0.3333333333333333,1,0.3333333333333333
15-1254.00,21233: Web designers,21233,Web designers,0.5,0.3125,0.29411764705882354,0.11764705882352942
15-1255.01,21233: Web designers,21233,Web designers,0.5,0.3125,0.5882352941176471,0.11764705882352942
15-1211.00,21233: Web designers,21233,Web designers,0.2,0.125,0.7058823529411765,0.11764705882352942
15-1211.01,21233: Web designers,21233,Web designers,0.2,0.125,0.823529411764706,0.11764705882352942
15-1212.00,21233: Web designers,21233,Web designers,0.2,0.125,0.9411764705882354,0.11764705882352942
15-1254.00,21234: Web developers and programmers,21234,Web developers and programmers,0.5,0.375,0.3333333333333333,0.2222222222222222
15-1255.01,21234: Web developers and programmers,21234,Web developers and programmers,0.5,0.375,0.6666666666666666,0.2222222222222222
15-1251.00,21234: Web developers and programmers,21234,Web developers and programmers,0.3333333333333333,0.25,0.8888888888888888,0.2222222222222222
17-2051.00,21300: Civil engineers,21300,Civil engineers,1,0.25,0.25,0.25
17-2051.01,21300: Civil engineers,21300,Civil engineers,1,0.25,0.5,0.25
17-2051.02,21300: Civil engineers,21300,Civil engineers,1,0.25,0.75,0.25
17-2081.00,21300: Civil engineers,21300,Civil engineers,1,0.25,1,0.25
17-2141.00,21301: Mechanical engineers,21301,Mechanical engineers,1,0.25,0.25,0.25
